Apple at (6, 0) eaten at step 7
Apple at (303, 503) eaten at step 591993
Apple at (303, 501) eaten at step 591995
Apple at (303, 493) eaten at step 592003
Apple at (303, 478) eaten at step 592018
Apple at (303, 477) eaten at step 592019
Apple at (303, 464) eaten at step 592032
Apple at (303, 461) eaten at step 592035
Apple at (303, 447) eaten at step 592049
Apple at (303, 406) eaten at step 592090
Apple at (303, 396) eaten at step 592100
Apple at (303, 374) eaten at step 592122
Apple at (303, 370) eaten at step 592126
Apple at (303, 367) eaten at step 592129
Apple at (303, 361) eaten at step 592135
Apple at (303, 338) eaten at step 592158
Apple at (303, 332) eaten at step 592164
Apple at (303, 320) eaten at step 592176
Apple at (303, 316) eaten at step 592180
Apple at (303, 311) eaten at step 592185
Apple at (310, 304) eaten at step 592199
Apple at (319, 304) eaten at step 592208
Apple at (323, 304) eaten at step 592212
Apple at (329, 304) eaten at step 592218
Apple at (332, 304) eaten at step 592221
Apple at (349, 304) eaten at step 592238
Apple at (357, 304) eaten at step 592246
Apple at (370, 304) eaten at step 592259
Apple at (415, 304) eaten at step 592304
Apple at (442, 304) eaten at step 592331
Apple at (460, 304) eaten at step 592349
Apple at (463, 304) eaten at step 592352
Apple at (467, 310) eaten at step 592362
Apple at (467, 319) eaten at step 592371
Apple at (467, 348) eaten at step 592400
Apple at (467, 381) eaten at step 592433
Apple at (467, 382) eaten at step 592434
Apple at (467, 392) eaten at step 592444
Apple at (467, 413) eaten at step 592465
Apple at (467, 448) eaten at step 592500
Apple at (467, 452) eaten at step 592504
Apple at (467, 469) eaten at step 592521
Apple at (467, 485) eaten at step 592537
Apple at (459, 505) eaten at step 592565
Apple at (456, 505) eaten at step 592568
Apple at (450, 505) eaten at step 592574
Apple at (418, 505) eaten at step 592606
Apple at (413, 505) eaten at step 592611
Apple at (396, 505) eaten at step 592628
Apple at (394, 505) eaten at step 592630
Apple at (391, 505) eaten at step 592633
Apple at (371, 505) eaten at step 592653
Apple at (352, 505) eaten at step 592672
Apple at (334, 505) eaten at step 592690
Apple at (319, 505) eaten at step 592705
Apple at (304, 505) eaten at step 592720
Apple at (304, 490) eaten at step 592735
Apple at (304, 478) eaten at step 592747
Apple at (304, 466) eaten at step 592759
Apple at (304, 454) eaten at step 592771
Apple at (304, 450) eaten at step 592775
Apple at (304, 445) eaten at step 592780
Apple at (304, 414) eaten at step 592811
Apple at (304, 385) eaten at step 592840
Apple at (304, 364) eaten at step 592861
Apple at (304, 363) eaten at step 592862
Apple at (304, 357) eaten at step 592868
Apple at (304, 345) eaten at step 592880
Apple at (304, 341) eaten at step 592884
Apple at (337, 305) eaten at step 592953
Apple at (355, 305) eaten at step 592971
Apple at (372, 305) eaten at step 592988
Apple at (379, 305) eaten at step 592995
Apple at (382, 305) eaten at step 592998
Apple at (398, 305) eaten at step 593014
Apple at (410, 305) eaten at step 593026
Apple at (411, 305) eaten at step 593027
Apple at (417, 305) eaten at step 593033
Apple at (421, 305) eaten at step 593037
Apple at (432, 305) eaten at step 593048
Apple at (466, 342) eaten at step 593119
Apple at (466, 348) eaten at step 593125
Apple at (466, 363) eaten at step 593140
Apple at (466, 370) eaten at step 593147
Apple at (466, 377) eaten at step 593154
Apple at (466, 395) eaten at step 593172
Apple at (466, 411) eaten at step 593188
Apple at (466, 437) eaten at step 593214
Apple at (443, 504) eaten at step 593304
Apple at (438, 504) eaten at step 593309
Apple at (427, 504) eaten at step 593320
Apple at (415, 504) eaten at step 593332
Apple at (412, 504) eaten at step 593335
Apple at (405, 504) eaten at step 593342
Apple at (391, 504) eaten at step 593356
Apple at (388, 504) eaten at step 593359
Apple at (375, 504) eaten at step 593372
Apple at (374, 504) eaten at step 593373
Apple at (372, 504) eaten at step 593375
Apple at (362, 504) eaten at step 593385
Apple at (359, 504) eaten at step 593388
Apple at (324, 504) eaten at step 593423
Apple at (323, 504) eaten at step 593424
Apple at (311, 504) eaten at step 593436
Apple at (305, 497) eaten at step 593449
Apple at (305, 486) eaten at step 593460
Apple at (305, 482) eaten at step 593464
Apple at (305, 481) eaten at step 593465
Apple at (305, 459) eaten at step 593487
Apple at (305, 454) eaten at step 593492
Apple at (305, 432) eaten at step 593514
Apple at (305, 387) eaten at step 593559
Apple at (305, 373) eaten at step 593573
Apple at (305, 366) eaten at step 593580
Apple at (305, 348) eaten at step 593598
Apple at (305, 335) eaten at step 593611
Apple at (305, 320) eaten at step 593626
Apple at (313, 306) eaten at step 593648
Apple at (318, 306) eaten at step 593653
Apple at (347, 306) eaten at step 593682
Apple at (351, 306) eaten at step 593686
Apple at (353, 306) eaten at step 593688
Apple at (357, 306) eaten at step 593692
Apple at (387, 306) eaten at step 593722
Apple at (389, 306) eaten at step 593724
Apple at (392, 306) eaten at step 593727
Apple at (394, 306) eaten at step 593729
Apple at (401, 306) eaten at step 593736
Apple at (416, 306) eaten at step 593751
Apple at (438, 306) eaten at step 593773
Apple at (441, 306) eaten at step 593776
Apple at (445, 306) eaten at step 593780
Apple at (465, 310) eaten at step 593804
Apple at (465, 332) eaten at step 593826
Apple at (465, 394) eaten at step 593888
Apple at (465, 395) eaten at step 593889
Apple at (465, 410) eaten at step 593904
Apple at (465, 442) eaten at step 593936
Apple at (465, 477) eaten at step 593971
Apple at (465, 483) eaten at step 593977
Apple at (465, 494) eaten at step 593988
Apple at (465, 497) eaten at step 593991
Apple at (465, 503) eaten at step 593997
Apple at (463, 503) eaten at step 593999
Apple at (459, 503) eaten at step 594003
Apple at (445, 503) eaten at step 594017
Apple at (434, 503) eaten at step 594028
Apple at (423, 503) eaten at step 594039
Apple at (394, 503) eaten at step 594068
Apple at (369, 503) eaten at step 594093
Apple at (364, 503) eaten at step 594098
Apple at (345, 503) eaten at step 594117
Apple at (343, 503) eaten at step 594119
Apple at (306, 502) eaten at step 594157
Apple at (306, 500) eaten at step 594159
Apple at (306, 466) eaten at step 594193
Apple at (306, 455) eaten at step 594204
Apple at (306, 454) eaten at step 594205
Apple at (306, 429) eaten at step 594230
Apple at (306, 408) eaten at step 594251
Apple at (306, 405) eaten at step 594254
Apple at (306, 400) eaten at step 594259
Apple at (306, 395) eaten at step 594264
Apple at (306, 386) eaten at step 594273
Apple at (306, 385) eaten at step 594274
Apple at (306, 379) eaten at step 594280
Apple at (306, 374) eaten at step 594285
Apple at (306, 361) eaten at step 594298
Apple at (306, 359) eaten at step 594300
Apple at (306, 357) eaten at step 594302
Apple at (306, 351) eaten at step 594308
Apple at (306, 345) eaten at step 594314
Apple at (306, 338) eaten at step 594321
Apple at (306, 331) eaten at step 594328
Apple at (312, 307) eaten at step 594358
Apple at (329, 307) eaten at step 594375
Apple at (336, 307) eaten at step 594382
Apple at (354, 307) eaten at step 594400
Apple at (359, 307) eaten at step 594405
Apple at (385, 307) eaten at step 594431
Apple at (398, 307) eaten at step 594444
Apple at (420, 307) eaten at step 594466
Apple at (423, 307) eaten at step 594469
Apple at (441, 307) eaten at step 594487
Apple at (444, 307) eaten at step 594490
Apple at (455, 307) eaten at step 594501
Apple at (464, 369) eaten at step 594572
Apple at (464, 376) eaten at step 594579
Apple at (464, 394) eaten at step 594597
Apple at (464, 408) eaten at step 594611
Apple at (464, 433) eaten at step 594636
Apple at (464, 446) eaten at step 594649
Apple at (464, 457) eaten at step 594660
Apple at (464, 463) eaten at step 594666
Apple at (464, 470) eaten at step 594673
Apple at (464, 486) eaten at step 594689
Apple at (464, 494) eaten at step 594697
Apple at (460, 502) eaten at step 594709
Apple at (449, 502) eaten at step 594720
Apple at (422, 502) eaten at step 594747
Apple at (419, 502) eaten at step 594750
Apple at (413, 502) eaten at step 594756
Apple at (407, 502) eaten at step 594762
Apple at (403, 502) eaten at step 594766
Apple at (399, 502) eaten at step 594770
Apple at (398, 502) eaten at step 594771
Apple at (393, 502) eaten at step 594776
Apple at (388, 502) eaten at step 594781
Apple at (378, 502) eaten at step 594791
Apple at (359, 502) eaten at step 594810
Apple at (343, 502) eaten at step 594826
Apple at (335, 502) eaten at step 594834
Apple at (332, 502) eaten at step 594837
Apple at (319, 502) eaten at step 594850
Apple at (318, 502) eaten at step 594851
Apple at (315, 502) eaten at step 594854
Apple at (307, 482) eaten at step 594882
Apple at (307, 478) eaten at step 594886
Apple at (307, 435) eaten at step 594929
Apple at (307, 434) eaten at step 594930
Apple at (307, 419) eaten at step 594945
Apple at (307, 396) eaten at step 594968
Apple at (307, 392) eaten at step 594972
Apple at (307, 385) eaten at step 594979
Apple at (307, 379) eaten at step 594985
Apple at (307, 375) eaten at step 594989
Apple at (307, 351) eaten at step 595013
Apple at (307, 340) eaten at step 595024
Apple at (307, 326) eaten at step 595038
Apple at (318, 308) eaten at step 595067
Apple at (329, 308) eaten at step 595078
Apple at (337, 308) eaten at step 595086
Apple at (348, 308) eaten at step 595097
Apple at (349, 308) eaten at step 595098
Apple at (350, 308) eaten at step 595099
Apple at (365, 308) eaten at step 595114
Apple at (378, 308) eaten at step 595127
Apple at (392, 308) eaten at step 595141
Apple at (397, 308) eaten at step 595146
Apple at (400, 308) eaten at step 595149
Apple at (432, 308) eaten at step 595181
Apple at (441, 308) eaten at step 595190
Apple at (444, 308) eaten at step 595193
Apple at (447, 308) eaten at step 595196
Apple at (459, 308) eaten at step 595208
Apple at (463, 322) eaten at step 595226
Apple at (463, 344) eaten at step 595248
Apple at (463, 347) eaten at step 595251
Apple at (463, 361) eaten at step 595265
Apple at (463, 385) eaten at step 595289
Apple at (463, 386) eaten at step 595290
Apple at (463, 393) eaten at step 595297
Apple at (463, 398) eaten at step 595302
Apple at (463, 402) eaten at step 595306
Apple at (463, 409) eaten at step 595313
Apple at (463, 420) eaten at step 595324
Apple at (463, 438) eaten at step 595342
Apple at (463, 443) eaten at step 595347
Apple at (463, 447) eaten at step 595351
Apple at (463, 492) eaten at step 595396
Apple at (463, 497) eaten at step 595401
Apple at (455, 501) eaten at step 595413
Apple at (449, 501) eaten at step 595419
Apple at (442, 501) eaten at step 595426
Apple at (416, 501) eaten at step 595452
Apple at (385, 501) eaten at step 595483
Apple at (384, 501) eaten at step 595484
Apple at (373, 501) eaten at step 595495
Apple at (371, 501) eaten at step 595497
Apple at (321, 501) eaten at step 595547
Apple at (308, 489) eaten at step 595572
Apple at (308, 488) eaten at step 595573
Apple at (308, 461) eaten at step 595600
Apple at (308, 460) eaten at step 595601
Apple at (308, 443) eaten at step 595618
Apple at (308, 438) eaten at step 595623
Apple at (308, 431) eaten at step 595630
Apple at (308, 406) eaten at step 595655
Apple at (308, 401) eaten at step 595660
Apple at (308, 376) eaten at step 595685
Apple at (308, 372) eaten at step 595689
Apple at (308, 371) eaten at step 595690
Apple at (308, 366) eaten at step 595695
Apple at (308, 363) eaten at step 595698
Apple at (308, 315) eaten at step 595746
Apple at (315, 309) eaten at step 595759
Apple at (327, 309) eaten at step 595771
Apple at (329, 309) eaten at step 595773
Apple at (330, 309) eaten at step 595774
Apple at (359, 309) eaten at step 595803
Apple at (364, 309) eaten at step 595808
Apple at (396, 309) eaten at step 595840
Apple at (445, 309) eaten at step 595889
Apple at (462, 312) eaten at step 595909
Apple at (462, 315) eaten at step 595912
Apple at (462, 327) eaten at step 595924
Apple at (462, 334) eaten at step 595931
Apple at (462, 355) eaten at step 595952
Apple at (462, 389) eaten at step 595986
Apple at (462, 394) eaten at step 595991
Apple at (462, 397) eaten at step 595994
Apple at (462, 400) eaten at step 595997
Apple at (462, 403) eaten at step 596000
Apple at (462, 404) eaten at step 596001
Apple at (462, 413) eaten at step 596010
Apple at (462, 438) eaten at step 596035
Apple at (462, 442) eaten at step 596039
Apple at (462, 472) eaten at step 596069
Apple at (462, 478) eaten at step 596075
Apple at (462, 482) eaten at step 596079
Apple at (454, 500) eaten at step 596105
Apple at (448, 500) eaten at step 596111
Apple at (447, 500) eaten at step 596112
Apple at (421, 500) eaten at step 596138
Apple at (413, 500) eaten at step 596146
Apple at (383, 500) eaten at step 596176
Apple at (382, 500) eaten at step 596177
Apple at (380, 500) eaten at step 596179
Apple at (378, 500) eaten at step 596181
Apple at (374, 500) eaten at step 596185
Apple at (365, 500) eaten at step 596194
Apple at (360, 500) eaten at step 596199
Apple at (356, 500) eaten at step 596203
Apple at (347, 500) eaten at step 596212
Apple at (337, 500) eaten at step 596222
Apple at (326, 500) eaten at step 596233
Apple at (325, 500) eaten at step 596234
Apple at (321, 500) eaten at step 596238
Apple at (309, 484) eaten at step 596266
Apple at (309, 464) eaten at step 596286
Apple at (309, 455) eaten at step 596295
Apple at (309, 450) eaten at step 596300
Apple at (309, 447) eaten at step 596303
Apple at (309, 441) eaten at step 596309
Apple at (309, 432) eaten at step 596318
Apple at (309, 414) eaten at step 596336
Apple at (309, 410) eaten at step 596340
Apple at (309, 384) eaten at step 596366
Apple at (309, 356) eaten at step 596394
Apple at (309, 324) eaten at step 596426
Apple at (309, 313) eaten at step 596437
Apple at (321, 310) eaten at step 596452
Apple at (331, 310) eaten at step 596462
Apple at (340, 310) eaten at step 596471
Apple at (368, 310) eaten at step 596499
Apple at (392, 310) eaten at step 596523
Apple at (396, 310) eaten at step 596527
Apple at (400, 310) eaten at step 596531
Apple at (428, 310) eaten at step 596559
Apple at (430, 310) eaten at step 596561
Apple at (432, 310) eaten at step 596563
Apple at (438, 310) eaten at step 596569
Apple at (449, 310) eaten at step 596580
Apple at (453, 310) eaten at step 596584
Apple at (454, 310) eaten at step 596585
Apple at (461, 342) eaten at step 596624
Apple at (461, 352) eaten at step 596634
Apple at (461, 428) eaten at step 596710
Apple at (461, 436) eaten at step 596718
Apple at (461, 466) eaten at step 596748
Apple at (461, 470) eaten at step 596752
Apple at (461, 475) eaten at step 596757
Apple at (461, 485) eaten at step 596767
Apple at (461, 486) eaten at step 596768
Apple at (440, 499) eaten at step 596802
Apple at (414, 499) eaten at step 596828
Apple at (411, 499) eaten at step 596831
Apple at (401, 499) eaten at step 596841
Apple at (385, 499) eaten at step 596857
Apple at (382, 499) eaten at step 596860
Apple at (377, 499) eaten at step 596865
Apple at (367, 499) eaten at step 596875
Apple at (357, 499) eaten at step 596885
Apple at (348, 499) eaten at step 596894
Apple at (341, 499) eaten at step 596901
Apple at (330, 499) eaten at step 596912
Apple at (313, 499) eaten at step 596929
Apple at (310, 471) eaten at step 596960
Apple at (310, 465) eaten at step 596966
Apple at (310, 452) eaten at step 596979
Apple at (310, 436) eaten at step 596995
Apple at (310, 431) eaten at step 597000
Apple at (310, 417) eaten at step 597014
Apple at (310, 415) eaten at step 597016
Apple at (310, 406) eaten at step 597025
Apple at (310, 390) eaten at step 597041
Apple at (310, 378) eaten at step 597053
Apple at (310, 358) eaten at step 597073
Apple at (310, 351) eaten at step 597080
Apple at (310, 333) eaten at step 597098
Apple at (321, 311) eaten at step 597131
Apple at (323, 311) eaten at step 597133
Apple at (340, 311) eaten at step 597150
Apple at (347, 311) eaten at step 597157
Apple at (356, 311) eaten at step 597166
Apple at (358, 311) eaten at step 597168
Apple at (381, 311) eaten at step 597191
Apple at (393, 311) eaten at step 597203
Apple at (400, 311) eaten at step 597210
Apple at (412, 311) eaten at step 597222
Apple at (414, 311) eaten at step 597224
Apple at (442, 311) eaten at step 597252
Apple at (444, 311) eaten at step 597254
Apple at (446, 311) eaten at step 597256
Apple at (460, 328) eaten at step 597287
Apple at (460, 348) eaten at step 597307
Apple at (460, 358) eaten at step 597317
Apple at (460, 379) eaten at step 597338
Apple at (460, 384) eaten at step 597343
Apple at (460, 396) eaten at step 597355
Apple at (460, 421) eaten at step 597380
Apple at (460, 433) eaten at step 597392
Apple at (460, 439) eaten at step 597398
Apple at (460, 441) eaten at step 597400
Apple at (460, 450) eaten at step 597409
Apple at (460, 469) eaten at step 597428
Apple at (460, 472) eaten at step 597431
Apple at (460, 485) eaten at step 597444
Apple at (460, 495) eaten at step 597454
Apple at (450, 498) eaten at step 597467
Apple at (433, 498) eaten at step 597484
Apple at (431, 498) eaten at step 597486
Apple at (406, 498) eaten at step 597511
Apple at (404, 498) eaten at step 597513
Apple at (390, 498) eaten at step 597527
Apple at (360, 498) eaten at step 597557
Apple at (352, 498) eaten at step 597565
Apple at (341, 498) eaten at step 597576
Apple at (336, 498) eaten at step 597581
Apple at (325, 498) eaten at step 597592
Apple at (320, 498) eaten at step 597597
Apple at (311, 494) eaten at step 597610
Apple at (311, 489) eaten at step 597615
Apple at (311, 476) eaten at step 597628
Apple at (311, 470) eaten at step 597634
Apple at (311, 460) eaten at step 597644
Apple at (311, 456) eaten at step 597648
Apple at (311, 455) eaten at step 597649
Apple at (311, 445) eaten at step 597659
Apple at (311, 444) eaten at step 597660
Apple at (311, 417) eaten at step 597687
Apple at (311, 398) eaten at step 597706
Apple at (311, 392) eaten at step 597712
Apple at (311, 372) eaten at step 597732
Apple at (311, 371) eaten at step 597733
Apple at (311, 349) eaten at step 597755
Apple at (311, 341) eaten at step 597763
Apple at (329, 312) eaten at step 597810
Apple at (339, 312) eaten at step 597820
Apple at (343, 312) eaten at step 597824
Apple at (352, 312) eaten at step 597833
Apple at (356, 312) eaten at step 597837
Apple at (368, 312) eaten at step 597849
Apple at (382, 312) eaten at step 597863
Apple at (400, 312) eaten at step 597881
Apple at (407, 312) eaten at step 597888
Apple at (423, 312) eaten at step 597904
Apple at (428, 312) eaten at step 597909
Apple at (450, 312) eaten at step 597931
Apple at (459, 316) eaten at step 597944
Apple at (459, 322) eaten at step 597950
Apple at (459, 334) eaten at step 597962
Apple at (459, 362) eaten at step 597990
Apple at (459, 375) eaten at step 598003
Apple at (459, 380) eaten at step 598008
Apple at (459, 384) eaten at step 598012
Apple at (459, 408) eaten at step 598036
Apple at (459, 411) eaten at step 598039
Apple at (459, 445) eaten at step 598073
Apple at (459, 448) eaten at step 598076
Apple at (459, 472) eaten at step 598100
Apple at (456, 497) eaten at step 598128
Apple at (428, 497) eaten at step 598156
Apple at (425, 497) eaten at step 598159
Apple at (417, 497) eaten at step 598167
Apple at (408, 497) eaten at step 598176
Apple at (401, 497) eaten at step 598183
Apple at (379, 497) eaten at step 598205
Apple at (360, 497) eaten at step 598224
Apple at (358, 497) eaten at step 598226
Apple at (338, 497) eaten at step 598246
Apple at (337, 497) eaten at step 598247
Apple at (320, 497) eaten at step 598264
Apple at (318, 497) eaten at step 598266
Apple at (312, 492) eaten at step 598277
Apple at (312, 490) eaten at step 598279
Apple at (312, 458) eaten at step 598311
Apple at (312, 457) eaten at step 598312
Apple at (312, 443) eaten at step 598326
Apple at (312, 423) eaten at step 598346
Apple at (312, 396) eaten at step 598373
Apple at (312, 376) eaten at step 598393
Apple at (312, 372) eaten at step 598397
Apple at (312, 366) eaten at step 598403
Apple at (312, 362) eaten at step 598407
Apple at (312, 333) eaten at step 598436
Apple at (312, 323) eaten at step 598446
Apple at (338, 313) eaten at step 598482
Apple at (356, 313) eaten at step 598500
Apple at (364, 313) eaten at step 598508
Apple at (374, 313) eaten at step 598518
Apple at (384, 313) eaten at step 598528
Apple at (398, 313) eaten at step 598542
Apple at (408, 313) eaten at step 598552
Apple at (409, 313) eaten at step 598553
Apple at (411, 313) eaten at step 598555
Apple at (421, 313) eaten at step 598565
Apple at (430, 313) eaten at step 598574
Apple at (438, 313) eaten at step 598582
Apple at (445, 313) eaten at step 598589
Apple at (458, 342) eaten at step 598631
Apple at (458, 343) eaten at step 598632
Apple at (458, 344) eaten at step 598633
Apple at (458, 349) eaten at step 598638
Apple at (458, 352) eaten at step 598641
Apple at (458, 373) eaten at step 598662
Apple at (458, 400) eaten at step 598689
Apple at (458, 409) eaten at step 598698
Apple at (458, 415) eaten at step 598704
Apple at (458, 421) eaten at step 598710
Apple at (458, 435) eaten at step 598724
Apple at (458, 443) eaten at step 598732
Apple at (458, 455) eaten at step 598744
Apple at (458, 474) eaten at step 598763
Apple at (458, 476) eaten at step 598765
Apple at (458, 485) eaten at step 598774
Apple at (442, 496) eaten at step 598801
Apple at (432, 496) eaten at step 598811
Apple at (425, 496) eaten at step 598818
Apple at (423, 496) eaten at step 598820
Apple at (421, 496) eaten at step 598822
Apple at (409, 496) eaten at step 598834
Apple at (333, 496) eaten at step 598910
Apple at (324, 496) eaten at step 598919
Apple at (313, 493) eaten at step 598933
Apple at (313, 475) eaten at step 598951
Apple at (313, 466) eaten at step 598960
Apple at (313, 459) eaten at step 598967
Apple at (313, 449) eaten at step 598977
Apple at (313, 406) eaten at step 599020
Apple at (313, 402) eaten at step 599024
Apple at (313, 390) eaten at step 599036
Apple at (313, 373) eaten at step 599053
Apple at (313, 372) eaten at step 599054
Apple at (313, 356) eaten at step 599070
Apple at (313, 352) eaten at step 599074
Apple at (313, 349) eaten at step 599077
Apple at (313, 348) eaten at step 599078
Apple at (313, 346) eaten at step 599080
Apple at (313, 337) eaten at step 599089
Apple at (313, 321) eaten at step 599105
Apple at (329, 314) eaten at step 599128
Apple at (331, 314) eaten at step 599130
Apple at (336, 314) eaten at step 599135
Apple at (349, 314) eaten at step 599148
Apple at (369, 314) eaten at step 599168
Apple at (376, 314) eaten at step 599175
Apple at (384, 314) eaten at step 599183
Apple at (388, 314) eaten at step 599187
Apple at (392, 314) eaten at step 599191
Apple at (405, 314) eaten at step 599204
Apple at (407, 314) eaten at step 599206
Apple at (420, 314) eaten at step 599219
Apple at (424, 314) eaten at step 599223
Apple at (429, 314) eaten at step 599228
Apple at (436, 314) eaten at step 599235
Apple at (457, 314) eaten at step 599256
Apple at (457, 323) eaten at step 599265
Apple at (457, 333) eaten at step 599275
Apple at (457, 341) eaten at step 599283
Apple at (457, 346) eaten at step 599288
Apple at (457, 350) eaten at step 599292
Apple at (457, 359) eaten at step 599301
Apple at (457, 373) eaten at step 599315
Apple at (457, 400) eaten at step 599342
Apple at (457, 404) eaten at step 599346
Apple at (457, 422) eaten at step 599364
Apple at (457, 428) eaten at step 599370
Apple at (457, 432) eaten at step 599374
Apple at (457, 435) eaten at step 599377
Apple at (457, 444) eaten at step 599386
Apple at (457, 453) eaten at step 599395
Apple at (457, 457) eaten at step 599399
Apple at (457, 472) eaten at step 599414
Apple at (457, 486) eaten at step 599428
Apple at (457, 492) eaten at step 599434
Apple at (454, 495) eaten at step 599440
Apple at (446, 495) eaten at step 599448
Apple at (425, 495) eaten at step 599469
Apple at (419, 495) eaten at step 599475
Apple at (405, 495) eaten at step 599489
Apple at (399, 495) eaten at step 599495
Apple at (370, 495) eaten at step 599524
Apple at (354, 495) eaten at step 599540
Apple at (334, 495) eaten at step 599560
Apple at (333, 495) eaten at step 599561
Apple at (327, 495) eaten at step 599567
Apple at (314, 494) eaten at step 599581
Apple at (314, 490) eaten at step 599585
Apple at (314, 469) eaten at step 599606
Apple at (314, 437) eaten at step 599638
Apple at (314, 436) eaten at step 599639
Apple at (314, 432) eaten at step 599643
Apple at (314, 431) eaten at step 599644
Apple at (314, 413) eaten at step 599662
Apple at (314, 405) eaten at step 599670
Apple at (314, 404) eaten at step 599671
Apple at (314, 389) eaten at step 599686
Apple at (314, 387) eaten at step 599688
Apple at (314, 383) eaten at step 599692
Apple at (314, 370) eaten at step 599705
Apple at (314, 369) eaten at step 599706
Apple at (314, 326) eaten at step 599749
Apple at (327, 315) eaten at step 599773
Apple at (330, 315) eaten at step 599776
Apple at (348, 315) eaten at step 599794
Apple at (363, 315) eaten at step 599809
Apple at (379, 315) eaten at step 599825
Apple at (397, 315) eaten at step 599843
Apple at (406, 315) eaten at step 599852
Apple at (424, 315) eaten at step 599870
Apple at (435, 315) eaten at step 599881
Apple at (436, 315) eaten at step 599882
Apple at (449, 315) eaten at step 599895
Apple at (456, 317) eaten at step 599904
Apple at (456, 331) eaten at step 599918
Apple at (456, 340) eaten at step 599927
Apple at (456, 349) eaten at step 599936
Apple at (456, 357) eaten at step 599944
Apple at (456, 360) eaten at step 599947
Apple at (456, 364) eaten at step 599951
Apple at (456, 381) eaten at step 599968
Apple at (456, 383) eaten at step 599970
Apple at (456, 428) eaten at step 600015
Apple at (456, 429) eaten at step 600016
Apple at (456, 442) eaten at step 600029
Apple at (456, 456) eaten at step 600043
Apple at (456, 467) eaten at step 600054
Apple at (456, 476) eaten at step 600063
Apple at (456, 480) eaten at step 600067
Apple at (456, 493) eaten at step 600080
Apple at (446, 494) eaten at step 600091
Apple at (445, 494) eaten at step 600092
Apple at (429, 494) eaten at step 600108
Apple at (414, 494) eaten at step 600123
Apple at (406, 494) eaten at step 600131
Apple at (387, 494) eaten at step 600150
Apple at (379, 494) eaten at step 600158
Apple at (374, 494) eaten at step 600163
Apple at (368, 494) eaten at step 600169
Apple at (365, 494) eaten at step 600172
Apple at (363, 494) eaten at step 600174
Apple at (357, 494) eaten at step 600180
Apple at (355, 494) eaten at step 600182
Apple at (351, 494) eaten at step 600186
Apple at (333, 494) eaten at step 600204
Apple at (329, 494) eaten at step 600208
Apple at (326, 494) eaten at step 600211
Apple at (315, 485) eaten at step 600231
Apple at (315, 460) eaten at step 600256
Apple at (315, 392) eaten at step 600324
Apple at (315, 388) eaten at step 600328
Apple at (315, 373) eaten at step 600343
Apple at (315, 366) eaten at step 600350
Apple at (315, 345) eaten at step 600371
Apple at (315, 333) eaten at step 600383
Apple at (315, 327) eaten at step 600389
Apple at (315, 324) eaten at step 600392
Apple at (322, 316) eaten at step 600407
Apple at (330, 316) eaten at step 600415
Apple at (332, 316) eaten at step 600417
Apple at (351, 316) eaten at step 600436
Apple at (373, 316) eaten at step 600458
Apple at (378, 316) eaten at step 600463
Apple at (381, 316) eaten at step 600466
Apple at (395, 316) eaten at step 600480
Apple at (407, 316) eaten at step 600492
Apple at (419, 316) eaten at step 600504
Apple at (455, 322) eaten at step 600546
Apple at (455, 331) eaten at step 600555
Apple at (455, 355) eaten at step 600579
Apple at (455, 362) eaten at step 600586
Apple at (455, 364) eaten at step 600588
Apple at (455, 369) eaten at step 600593
Apple at (455, 371) eaten at step 600595
Apple at (455, 417) eaten at step 600641
Apple at (455, 421) eaten at step 600645
Apple at (455, 425) eaten at step 600649
Apple at (455, 436) eaten at step 600660
Apple at (455, 442) eaten at step 600666
Apple at (455, 461) eaten at step 600685
Apple at (455, 493) eaten at step 600717
Apple at (451, 493) eaten at step 600721
Apple at (447, 493) eaten at step 600725
Apple at (439, 493) eaten at step 600733
Apple at (411, 493) eaten at step 600761
Apple at (400, 493) eaten at step 600772
Apple at (391, 493) eaten at step 600781
Apple at (365, 493) eaten at step 600807
Apple at (363, 493) eaten at step 600809
Apple at (347, 493) eaten at step 600825
Apple at (327, 493) eaten at step 600845
Apple at (320, 493) eaten at step 600852
Apple at (318, 493) eaten at step 600854
Apple at (316, 487) eaten at step 600862
Apple at (316, 470) eaten at step 600879
Apple at (316, 441) eaten at step 600908
Apple at (316, 429) eaten at step 600920
Apple at (316, 428) eaten at step 600921
Apple at (316, 425) eaten at step 600924
Apple at (316, 403) eaten at step 600946
Apple at (316, 367) eaten at step 600982
Apple at (316, 357) eaten at step 600992
Apple at (316, 345) eaten at step 601004
Apple at (316, 335) eaten at step 601014
Apple at (316, 330) eaten at step 601019
Apple at (318, 317) eaten at step 601034
Apple at (326, 317) eaten at step 601042
Apple at (333, 317) eaten at step 601049
Apple at (356, 317) eaten at step 601072
Apple at (362, 317) eaten at step 601078
Apple at (380, 317) eaten at step 601096
Apple at (381, 317) eaten at step 601097
Apple at (386, 317) eaten at step 601102
Apple at (391, 317) eaten at step 601107
Apple at (399, 317) eaten at step 601115
Apple at (423, 317) eaten at step 601139
Apple at (448, 317) eaten at step 601164
Apple at (454, 351) eaten at step 601204
Apple at (454, 360) eaten at step 601213
Apple at (454, 369) eaten at step 601222
Apple at (454, 389) eaten at step 601242
Apple at (454, 395) eaten at step 601248
Apple at (454, 424) eaten at step 601277
Apple at (454, 428) eaten at step 601281
Apple at (454, 478) eaten at step 601331
